"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZBTB7C",223.561892300594,0.330824611166689,0.547777242823042,0.603940042236403,0.545883505592237,0.796988689665722
"CDC42SE2",914.34492115034,-0.19843645856595,0.328495948596309,-0.604075817110945,0.545793236598028,0.796988689665722
"HAS2",20.9684225964303,0.760495078992545,1.25920257552908,0.603949748651844,0.545877052102806,0.796988689665722
"GSX2",9.58089381165582,0.463846138962839,0.767982415474209,0.603980155817014,0.545856835582793,0.796988689665722
"LOC102151760",42.1216517175598,-0.354608613557435,0.58711271876776,-0.603987279140695,0.545852099620634,0.796988689665722
"LOC111099000",19.1039778883087,0.699141928194136,1.1568838329072,0.604332006643418,0.545622930908864,0.796988689665722
"TALDO1",3395.65279125635,0.201685645104956,0.333895061834472,0.604039017519048,0.545817701823014,0.796988689665722
"LOC119867066",6.62954217582882,1.08287884366443,1.79219911980705,0.604217930751475,0.545698761248667,0.796988689665722
"NUDT9",1304.84001844081,0.161344481251997,0.266996643254862,0.604294043869253,0.545648165547088,0.796988689665722
"LOC111090005",5.09835247598076,-1.37641388011147,2.27949866221064,-0.603823069927417,0.545961279765397,0.797057395775643
"LOC612146",23.642826694019,-0.708097153172894,1.17283829292846,-0.603746618303915,0.546012114951086,0.797086767719435
"ITGA4",470.765215559251,0.249691623621531,0.413610028391566,0.603688514498848,0.546050751641377,0.797098329588441
"TENM4",2748.82600333751,-0.337768517838408,0.559596660114715,-0.60359280516286,0.546114397449999,0.797101558795629
"RAB5A",1188.14580834488,0.151248068157352,0.250565821962116,0.603626093028041,0.546092260915565,0.797101558795629
"LOC100685630",362.357240816081,0.185484315088706,0.307470260685516,0.603259367833369,0.54633615885543,0.797201041514756
"LOC119871524",7.18420218816717,-1.19062706374006,1.97361715774056,-0.60327154082057,0.546328062100333,0.797201041514756
"WWP2",1437.06820373389,-0.111399435059743,0.18466042671307,-0.603266422820727,0.546331466285555,0.797201041514756
"LOC102155513",39.3490734284551,0.350404049075102,0.580745124862564,0.603369764245591,0.546262731830894,0.797201041514756
"LOC491883",6.99611352690915,0.636645234930447,1.05509269865526,0.603402180435774,0.546241172055538,0.797201041514756
"TGM3",17.3817480933392,0.767002296081482,1.27164712268125,0.603156553733452,0.54640454711919,0.797256002122181
"MEIG1",27.98526561506,-0.498903758505086,0.827379268482229,-0.602992820233809,0.546513465544621,0.797337189136523
"LOC491970",41.7102400061962,0.469926293535042,0.779339082021197,0.602980531037016,0.546521640969993,0.797337189136523
"CTNND2",5720.10280227315,0.201639946415117,0.334556117267127,0.602708890999344,0.546702365795167,0.797556014863087
"LOC102154261",84.0071784294965,0.293284467412011,0.486773940672819,0.602506508476261,0.546837032141646,0.797625709411891
"CCDC65",222.213564520135,0.318458385204694,0.528562936836233,0.6024985162805,0.546842350525894,0.797625709411891
"LOC119867962",5.61459285570167,-1.54683084610947,2.5673126089377,-0.602509737507003,0.546834883399462,0.797625709411891
"SDR39U1",1056.65508546186,0.250839445669425,0.416382669041809,0.60242527924292,0.546891087099629,0.797651962131035
"FABP7",5693.90983536943,0.284715633865433,0.472676211567782,0.602348133664443,0.546942426990077,0.797663223071897
"LOC489911",244.460418955343,-0.199785235893954,0.331722744924681,-0.6022657142166,0.546997279242907,0.797663223071897
"LOC119872235",18.3730409457162,-0.85247030861665,1.41629085746674,-0.601903418441483,0.547238428645193,0.797663223071897
"HRCT1",90.0526146105181,0.325138115378811,0.539975963831902,0.602134422931515,0.547084662578013,0.797663223071897
"RGS3",750.505808865006,-0.181463258010278,0.301468085053913,-0.601931902601984,0.547219467263406,0.797663223071897
"CAFA-T2R67",15.0539758204723,-0.735140842253584,1.22091296892179,-0.602123870387586,0.547091686318115,0.797663223071897
"LINGO1",99.7432475511,0.388201012865111,0.64493540704079,0.601922314431961,0.547225849895554,0.797663223071897
"LOC102153025",5.07314593140666,-1.76145106422806,2.9266815329876,-0.601859493209,0.547267669501813,0.797663223071897
"SF3B1",5641.583102058,0.219039907041126,0.363696244320188,0.60226056898264,0.547000703618145,0.797663223071897
"ASIC4",82.220661213316,0.434331260996832,0.721263811419794,0.602180858265797,0.547053755895615,0.797663223071897
"ZNF81",360.790287550491,-0.284682890093901,0.472903933400003,-0.6019888395665,0.547181566347685,0.797663223071897
"LOC100686824",4.21078659943973,-1.82412654495029,3.02975241999942,-0.602071157005839,0.547126772847749,0.797663223071897
"ETV3",891.272843864915,0.230350086380661,0.382870056754853,0.601640379853866,0.547413543956486,0.797831028681315
"CPXM1",21.6592987868445,0.77647173723977,1.29070602256568,0.601586824315184,0.547449201417348,0.797838188070324
"LOC119865673",171.03750810729,-0.493654906345215,0.820995434634642,-0.601288247802378,0.547648015735473,0.798083113850482
"TYW3",388.619131837762,0.293815581249732,0.48877312678704,0.601128755136631,0.54775423237249,0.798193077833901
"LOC612981",10.1348195291063,0.613992271121733,1.02174375868547,0.600925883718308,0.54788935248403,0.798345145542175
"CFTR",20.9865838215556,0.587068529666813,0.977132224692158,0.600807664338126,0.547968098702678,0.798376129206337
"TFAP2C",17.2276552482541,0.745147216291595,1.24025507600186,0.600801585665495,0.547972147872604,0.798376129206337
"FRMD3",418.386438345931,0.17365307623939,0.289065380948708,0.600739789972303,0.548013312511564,0.798381874518356
"KCNQ1",160.710368499788,-0.244624537981061,0.407230224505589,-0.60070329572923,0.548037623537398,0.798381874518356
"LOC119870014",72.8051869899456,0.291467247079974,0.485340320785236,0.600542000319294,0.548145078562838,0.798408151440921
"LOC487173",233.702477098664,0.233611447799798,0.389003819126771,0.600537671646014,0.548147962469035,0.798408151440921
"LOC119873622",13.5079208163452,-0.523522581366348,0.871696313514485,-0.600579093027963,0.548120366473256,0.798408151440921
"CALML6",119.990197090368,-0.292607880102363,0.487407624790999,-0.600335048570144,0.548282965093534,0.798518402021161
"WNT8A",33.9662485307508,0.38558599380496,0.642288247333414,0.60033169749843,0.548285197965821,0.798518402021161
"LOC100688335",14.4357046834332,-0.527501329233819,0.879128194373943,-0.600027769112184,0.548487728951563,0.798544466241756
"LDLRAP1",1332.22669931176,0.46638805306646,0.777264512948494,0.600037754582737,0.54848107427346,0.798544466241756
"TARBP1",913.91367674923,-0.242448212444052,0.404034487776573,-0.60006811244817,0.548460842940741,0.798544466241756
"SRPRB",1596.2512896074,-0.166739106594243,0.277809377827669,-0.600192505732022,0.548377947617713,0.798544466241756
"LOC111092177",4.97049250994822,-1.26373255907181,2.10566407739709,-0.60015867328371,0.548400492850323,0.798544466241756
"RNLS",1390.9297564767,0.321179175861559,0.535229316515198,0.600077697448844,0.548454455304092,0.798544466241756
"PGM5",366.440835014906,-0.265851534352984,0.443411647425866,-0.599559203950391,0.548800042518787,0.798656626485715
"MMP25",17.1884750328117,-0.678894160853835,1.13244302141079,-0.599495204631197,0.548842706910671,0.798656626485715
"LOC106559004",12.5099924709523,-0.630452872398583,1.05161081973969,-0.599511587903444,0.54883178503942,0.798656626485715
"GALNT12",282.442054512861,-0.310556842397584,0.518109134996941,-0.599404298091401,0.548903311497986,0.798656626485715
"LOC111089998",4.86772257552454,0.47742755208499,0.796472595368779,0.599427469144665,0.548887863757557,0.798656626485715
"ZFP37",397.737665357255,0.193781363210075,0.323284131794675,0.599415016550054,0.548896165660327,0.798656626485715
"UHRF1BP1L",3053.95041705275,0.226838818555526,0.378182252541985,0.599813494765578,0.548630538719612,0.798656626485715
"LOC119869554",10.2672206439157,-0.477053231397794,0.795831758213245,-0.599439801785299,0.548879641886849,0.798656626485715
"H2BC12",62.8900137191363,0.445200081972758,0.742582811518361,0.599529204106484,0.548820041357341,0.798656626485715
"LOC609886",1411.3347977561,0.237252664276411,0.395683505146998,0.599602109236954,0.548771441131772,0.798656626485715
"NKX2-8",5.23754156068419,-1.09515621252655,1.82689560827215,-0.59946294006494,0.548864216324168,0.798656626485715
"LOC119870302",64.7911956318691,0.502940928048303,0.839336157622069,0.599212751030755,0.549031020827509,0.79866332140108
"LOC608637",5.45602383645438,-0.918378490145307,1.53235779390538,-0.599323796177342,0.548956982399208,0.79866332140108
"RXFP3",5.54070808289288,0.737285182304053,1.2302849661272,0.599280006342714,0.548986178319024,0.79866332140108
"IGFBPL1",404.885621557238,0.315318293644608,0.526199349038727,0.599237331290201,0.549014631719283,0.79866332140108
"EEFSEC",451.74851153352,0.275049210346204,0.459385671033441,0.59873267210849,0.549351166141316,0.799084235502644
"LOC102151894",26.7503331321238,0.49437938617622,0.825805516425367,0.598663215906115,0.549397491309627,0.799106826942706
"LOC119871632",20.5445885540278,-0.857158919421681,1.43257766010494,-0.598333300380304,0.549617561204804,0.799152131639211
"LOC102153861",23.4409421397053,-0.446914722867724,0.746959339626648,-0.598311981869194,0.549631783195644,0.799152131639211
"MYADML2",44.98953225231,-0.356666504891401,0.595947992068486,-0.598485957899517,0.549515725723732,0.799152131639211
"FGD2",113.939018708937,-0.339700869651796,0.56781364431685,-0.59826119546757,0.549665664516671,0.799152131639211
"RARRES1",532.902076509167,0.294457520408437,0.492038521049476,0.598444040073092,0.549543687533937,0.799152131639211
"MVK",560.320371159559,-0.205392202340319,0.343323302595247,-0.598247193789991,0.549675005688951,0.799152131639211
"SEC23IP",1204.05456013522,-0.16003962618379,0.2674459303021,-0.598399930793537,0.549573111937759,0.799152131639211
"LOC119866715",4.90175458569926,-1.1662341577951,1.94922562450783,-0.598306395694732,0.549635509870601,0.799152131639211
"C1H9orf135",22.1510243990962,-0.540502834292271,0.905434523940826,-0.596954081162908,0.550538038596415,0.799230794028952
"LOC102152739",33.2010026051744,-1.04767278216303,1.75590727995149,-0.596656095754652,0.55073701077481,0.799230794028952
"LOC111093260",21.1472751436969,-0.45224729616723,0.756409811146748,-0.597886607897913,0.549915596310048,0.799230794028952
"LOC111095344",4.93293974366224,-0.84203881352563,1.40928095943799,-0.597495345329455,0.550176713747144,0.799230794028952
"ANKRD31",86.1097994045853,-0.467205320543324,0.781184399680941,-0.598073029535849,0.549791205327081,0.799230794028952
"LOC111096095",7.00237265575326,-1.1360590450869,1.90431511098178,-0.596570934366633,0.550793881626815,0.799230794028952
"MED31",512.813271006451,0.225753527853289,0.378365551020395,0.596654550723409,0.550738042522337,0.799230794028952
"LOC119876189",79.2845307599399,0.275400369581718,0.460874944719472,0.597559864638226,0.550133651203268,0.799230794028952
"CEBPE",7.59510272538373,-0.60523797263321,1.01215972319273,-0.597966861123521,0.549862045152495,0.799230794028952
"LOC100688655",27.6581973122088,0.522756569027624,0.875933129386532,0.596799631718167,0.550641163868199,0.799230794028952
"FOXN3",3035.69453034307,-0.238247055217877,0.398700632832223,-0.597558758624126,0.5501343893835,0.799230794028952
"PSMD12",2549.94518104547,-0.186459217907308,0.312496976249883,-0.596675270733527,0.550724206105118,0.799230794028952
"TCF20",2321.81917173638,0.180657276318023,0.302105788320504,0.597993429130738,0.549844317489935,0.799230794028952
"LOC100688434",5.90692478252267,0.874059049609893,1.46280371236377,0.59752312782792,0.550158170489118,0.799230794028952
"LOC119873876.1",11.8537585022479,-0.66818467749268,1.11872028751111,-0.597275909762244,0.550323185485563,0.799230794028952
"ATP10D",581.860215419572,-0.184662892458917,0.309310611927112,-0.597014409911137,0.550497759916441,0.799230794028952
"JAZF1",1332.62833884528,0.150634501588752,0.252282555016533,0.597086475435769,0.550449647042002,0.799230794028952
"LETM2",171.324059621674,-0.194372796938179,0.325819124664984,-0.59656656784048,0.550796797674808,0.799230794028952
"RCN1",1652.05374098423,-0.09363932019509,0.156920907056989,-0.596729409428426,0.550688054151693,0.799230794028952
"LRRC55",679.959325587735,-0.395635896680474,0.662432394521223,-0.59724720583211,0.550342346582359,0.799230794028952
"OSBPL5",1077.77692807584,-0.412606507794745,0.690260770537976,-0.597754537713576,0.550003729342825,0.799230794028952
"LOC119864272",72.042863835192,-0.43165052568357,0.723188664337061,-0.596871254998526,0.550593340110462,0.799230794028952
"LYPD1",246.863665716372,0.454997841436408,0.761743587134972,0.597311023185271,0.55029974622579,0.799230794028952
"TKT",4261.29370007414,0.186378196667101,0.311778895586864,0.597789649348394,0.549980297978955,0.799230794028952
"CHRNA10",66.0679984056236,-0.223774271687023,0.375077614786626,-0.596607909577126,0.55076918919285,0.799230794028952
"KBTBD6",1304.21193237534,0.183090378107949,0.306914785104646,0.596551182913924,0.550807072077602,0.799230794028952
"LOC102154972",353.163580891776,0.177687458204005,0.297416613665735,0.597436222590132,0.550216175881029,0.799230794028952
"IGSF10",150.02046693916,-0.231751383910403,0.387721370853466,-0.597726618474148,0.550022361291621,0.799230794028952
"OPRL1",981.480940178917,0.290581136943993,0.485911018997427,0.598013063263197,0.549831216677978,0.799230794028952
"NEK1",1608.12846828375,-0.300041720418832,0.502788848034556,-0.596754923248041,0.550671017307712,0.799230794028952
"CMKLR1",254.007973773656,-0.291544884873896,0.488393781169102,-0.596946349677109,0.550543200652281,0.799230794028952
"UPB1",11.6400959832012,-0.715052109865322,1.19599775626228,-0.597870778704466,0.54992615907528,0.799230794028952
"KCNIP2",2451.24809338397,0.400074940842603,0.670323351405723,0.596838734625033,0.550615054116124,0.799230794028952
"ITSN1",4076.37377847465,-0.312349208514713,0.523267903727311,-0.596920251155872,0.55056062594264,0.799230794028952
"LOC111093566",12.5337010707748,-1.25651461578352,2.10297207674203,-0.597494674170918,0.550177161711597,0.799230794028952
"LOC111092580",22.1809619374304,-0.945511392381024,1.58515707264742,-0.596478045422901,0.550855916242067,0.799256976599477
"LOC486151",146.269434160057,-0.326471728441506,0.547419529887302,-0.596383049228655,0.550919361710903,0.7992596542963
"BCORL1",737.109824109294,-0.175188828684289,0.293738532138555,-0.596410785499716,0.550900837010711,0.7992596542963
"DPH1",436.271167810972,0.192120566876778,0.322440461074455,0.595832688728276,0.551287003793127,0.799569514220415
"CKAP5",7589.94793966722,0.177709534600653,0.298209820808858,0.595921134047959,0.551227913982251,0.799569514220415
"LOC119864516",8.22378264506302,-1.4769354845881,2.47860422449739,-0.595873867231704,0.551259492283704,0.799569514220415
"XIRP1",35.4976794073122,-0.508237384888637,0.852778020089352,-0.595978523033913,0.551189574395816,0.799569514220415
"RYK",840.74127447134,-0.130212473742013,0.218503017045639,-0.595929866335964,0.551222080159626,0.799569514220415
"SPRTN",308.110257851024,-0.133734350101593,0.22447485340077,-0.595765396771763,0.551331963249321,0.799590032209238
"FSCN1",6630.87197614824,0.329272138042752,0.552787394995779,0.595657826179748,0.551403837623139,0.799649580100618
"C34H3orf80",28.4820747948731,0.66098091440478,1.10976498096457,0.59560440790831,0.551439531290303,0.799656654762971
"SESTD1",2787.9420173896,-0.161519031559947,0.271216312338406,-0.595535829564756,0.55148535646277,0.799678419770278
"CCDC117",1161.92099243272,0.183140935538898,0.307548054576313,0.595487218383475,0.551517840383875,0.799680838015396
"LOC119870368",19.0025183264919,0.471560039421155,0.792024171909431,0.595385918947784,0.551585535709627,0.79973430839562
"LOC480441",62.6158330648675,-0.268221388639943,0.450605519604896,-0.595246567052991,0.551678667005718,0.799779966971976
"PLS1",160.262886772364,-0.517523003098574,0.869380773541886,-0.595277718174245,0.551657847498837,0.799779966971976
